2105,17
77,39
2105,39
39,77
39,2105
54,7564
1003,79
79,1003
272,150
1003,272
272,1003
844,2711
231,1
1,231
140,2
2,140
2106,18
18,2106
2106,57
132,72
76,79
403,78
78,403
2068,79
1133,79
79,2104
79,2068
132,231
1133,231
1133,357
542,629
940,629
629,940
2711,844
1133,940
940,1133
2,39
4,231
629,48
2677,48
732,48
48,629
48,2677
48,732
78,76
76,78
721,78
78,721
140,79
272,79
2104,79
255,79
79,255
1708,132
132,1708
132,251
2714,155
155,2714
629,542
2715,682
682,2715
1710,1261
1261,1710
113,1
155,1
1,155
4,7327
33,15
682,15
15,33
15,682
355,17
155,42
42,155
57,2106
155,113
113,155
934,130
130,934
476,140
681,255
255,681
2104,507
507,2104
1710,630
630,1710
2108,682
682,2108
2716,1710
1710,2716
215,4
853,15
15,853
33,2105
2083,78
113,78
78,113
78,2083
672,2
2,672
584,569
569,584
1268,584
7499,682
682,7499
2101,1694
1694,2101
2109,1
1,2713
155,15
231,20
20,231
66,48
48,66
66,1242
1684,76
76,1684
140,88
88,140
2720,100
100,2720
573,188
666,212
854,231
231,854
2719,681
681,2719
2721,682
2109,682
682,2721
682,2109
2109,732
1694,7451
1709,2
2,1709
40,4
137,15
1471,15
15,137
15,1471
79,76
251,132
155,622
729,340
340,729
584,1268
2722,661
2722,682
682,2722
137,90
90,137
2717,137
137,2717
543,253
253,543
1,2109
155,77
926,77
77,155
77,926
2723,79
79,2723
255,132
132,255
100,90
90,100
113,355
2110,1010
1010,2110
4,77
4,215
17,355
403,155
155,403
584,202
202,584
42,79
1472,79
792,79
542,79
79,1472
79,792
79,542
188,573
792,543
2724,792
2029,792
792,2724
792,2029
1472,1471
1471,1472
1,2725
2,862
16,311
140,17
17,140
181,42
42,181
154,78
78,154
1705,79
1660,79
79,1705
79,1660
1712,212
212,1712
1472,357
357,7603
357,1472
357,1133
1472,792
792,1472
2726,940
940,2726
20,870
55,385
1638,78
78,1638
253,210
870,210
1440,210
210,870
210,1440
210,253
1638,542
542,1638
1638,792
934,792
792,934
792,1638
2111,870
870,2111
15,2
20,6
6,20
39,10
10,39
660,17
17,660
870,20
660,113
113,660
188,251
1268,212
212,1268
2641,792
792,2641
792,7453
7603,1471
1471,7603
75,39
39,75
145,42
42,145
137,870
212,667
2728,792
792,2728
7603,1264
1264,7603
7603,2112
2112,7603
543,1
1,7557
2,272
253,33
33,253
2111,39
1470,39
39,1470
39,2111
48,140
1691,137
137,1691
155,545
253,7557
542,7557
543,792
680,2112
932,2075
90,42
42,90
251,210
210,251
2729,253
253,2729
2112,680
155,20
20,155
140,22
22,140
77,33
33,77
202,48
48,202
150,212
2732,210
210,2732
581,212
212,581
1693,366
366,1693
1109,1110
1457,1
2725,1
1,1457
1,2731
2631,2
622,17
542,17
17,622
17,542
140,48
1473,48
1716,48
48,1473
48,1716
1714,79
79,1714
97,345
210,175
175,210
542,210
210,542
869,255
255,869
7603,452
452,7603
563,1
2731,1
1,563
79,2
22,23
680,39
7550,39
39,680
39,7550
2107,57
57,2107
57,2098
1473,66
66,1473
79,140
79,272
253,152
1617,212
226,212
212,226
212,1617
1713,251
251,1713
2733,252
252,2733
2098,1012
1,1952
1,2707
733,4
4,733
1697,11
732,11
11,1697
11,732
48,39
39,48
39,79
1717,40
40,1717
253,66
66,253
1473,78
78,1473
315,132
132,315
1021,212
212,1021
544,251
7603,1473
1473,7603
137,17
145,17
17,137
2734,48
48,2734
841,132
2631,132
132,841
132,2631
253,153
792,153
153,253
153,792
251,544
1715,252
252,1715
1713,792
792,1713
79,1130
357,90
90,357
251,212
212,251
2736,253
253,2736
2735,1716
1716,2735
140,4
4,140
66,17
868,18
33,18
18,868
18,33
2727,35
784,39
39,784
1717,48
48,1717
48,1094
66,482
672,152
544,155
155,544
11,66
48,15
15,48
1718,40
40,1718
482,48
2114,48
1920,48
680,48
48,482
48,680
48,2114
48,1920
1718,72
78,2739
78,1021
1130,79
152,253
1718,153
1718,423
423,1718
4,311
914,10
48,10
10,914
10,48
66,11
733,18
386,18
18,733
18,386
452,40
40,452
914,48
48,914
1021,78
2739,78
386,79
79,386
870,137
7603,152
386,255
255,386
386,7564
1720,1
90,1
1,90
544,2
841,33
33,841
90,48
152,48
48,90
48,152
1719,57
57,1719
1720,66
66,1720
140,544
1720,682
682,1720
1012,2098
1012,2730
4,2740
613,22
22,613
131,48
613,48
2741,48
48,131
48,613
48,2741
152,512
2730,1012
2117,1
1,2117
17,2738
274,18
18,274
210,22
22,210
48,35
2116,48
75,48
137,48
48,2116
48,75
48,137
2117,2737
2742,1
1,1720
1,2742
2738,17
131,20
20,131
386,48
48,386
1472,680
2737,2117
680,1472
386,4
4,386
1716,11
544,11
11,1716
544,926
939,622
622,939
2115,1010
1010,2115
1918,7552
1465,1
1,1465
479,4
4,479
153,11
423,11
11,153
212,17
17,212
1279,40
40,1279
55,283
507,153
1465,153
153,507
7603,202
202,7603
7603,274
274,7603
1716,584
1279,664
664,1279
7603,1449
1449,7603
11,734
90,39
39,90
1279,48
48,1279
283,55
72,1279
423,275
939,403
403,939
501,436
939,568
568,939
57,1
1923,1
1,2108
1,2743
1132,22
22,1132
1132,40
40,90
40,1132
79,97
544,140
859,255
255,859
1471,17
152,22
22,152
2118,121
121,2118
150,1463
869,153
153,869
1685,255
255,1685
2108,1
90,40
2576,57
57,2576
300,79
79,300
90,145
153,145
145,153
1280,734
734,1280
851,7603
734,1
1,734
1,2744
1,1923
729,20
20,729
48,42
42,48
7603,48
48,7603
402,90
2066,300
300,2066
300,7564
7603,851
710,1
1,710
48,17
17,48
17,1471
7547,20
1127,20
20,1127
20,7547
2119,22
22,2119
315,212
212,315
272,7571
272,7576
272,7557
272,7572
7547,544
544,7547
1,1475
132,9
210,48
48,210
629,78
78,629
2066,121
121,2066
255,145
145,255
1918,272
629,7564
2655,1638
1715,1
1,1715
344,17
79,17
17,344
17,79
48,21
39,21
21,48
274,39
132,39
2749,79
79,2749
90,402
153,1465
544,272
1923,712
7603,2748
2748,7603
586,1
1,586
1,2747
1,2119
9,545
40,15
7550,210
210,7550
437,237
630,389
2746,1
1,2746
613,9
9,613
870,11
544,33
33,544
2098,57
1,18
1,57
734,6
6,734
11,870
851,22
539,22
22,851
22,539
1476,33
33,586
33,870
33,1476
2120,57
57,2120
483,66
66,483
1476,72
72,1476
854,75
75,854
155,7547
1603,212
2753,586
586,2753
712,1923
18,1
1475,1
2,1475
75,22
22,75
255,130
401,212
212,401
1721,1476
1476,1721
4,423
1,2752
1,2750
6,39
1477,18
26,18
154,18
18,1477
18,26
18,154
26,20
20,26
155,26
255,39
39,255
39,1280
1477,255
255,1477
18,11
870,40
40,870
1474,571
571,1474
1457,940
940,1457
9,33
1442,18
2097,18
18,2097
18,630
20,366
734,546
546,734
1477,1457
630,18
22,452
212,75
75,212
1722,212
212,1722
2755,542
542,2755
630,793
1474,665
665,1474
586,20
20,586
2638,22
2079,22
452,22
22,2638
22,1218
22,2079
452,132
132,452
7603,1475
1475,7603
17,22
1278,22
22,1278
44,101
44,546
97,366
1477,2757
4721,1
1,4721
212,26
284,26
26,613
26,284
423,1277
729,516
516,729
2757,1477
55,17
792,40
40,792
613,366
366,613
2079,735
735,2079
7550,2121
2121,7550
304,1
1282,1
1,304
1,1282
75,17
17,75
1711,26
26,1711
2122,33
7372,33
33,2122
33,7372
79,39
210,75
75,210
304,389
7372,735
735,7372
7372,18
2758,18
542,18
18,7372
18,2758
18,542
614,39
152,75
75,152
152,672
1285,255
255,1285
563,544
544,563
793,630
1285,1
613,1
1,2754
1,2756
1,1285
1,613
2122,9
9,1721
9,2122
613,18
18,613
212,20
39,7603
7603,40
735,224
224,735
2756,1
507,72
72,507
212,79
193,168
1457,1477
264,1
1,264
681,17
17,681
272,212
1457,264
264,1457
72,1
1,72
274,4
4,274
72,11
11,72
97,2
2760,9
9,2760
42,33
33,42
97,79
1284,97
97,1284
1284,1
1,1284
72,4
4,72
79,9
1721,9
72,18
384,18
50,18
1284,18
18,72
18,384
18,50
18,1284
40,384
1475,72
113,72
2762,72
632,72
284,72
72,1475
72,113
72,2762
72,632
72,284
284,481
1918,2751
1,2093
22,735
1284,50
50,1284
2761,72
72,2761
2093,1
9,1472
22,869
1280,33
284,97
97,284
284,626
40,18
18,40
7603,482
482,7603
1284,9
9,1284
20,212
2125,17
17,2125
1280,50
33,1280
1280,39
735,40
40,735
546,72
72,546
1,160
9,1714
736,18
2118,18
18,2118
632,40
40,632
137,735
140,476
2765,735
735,2765
2754,1
1,2764
1,2763
272,9
22,20
20,22
735,22
22,626
2479,35
274,9
9,274
79,212
2126,40
40,2126
264,255
255,264
2126,264
264,2126
264,15
211,97
97,211
284,212
501,794
2127,1
1,2767
203,9
622,9
9,203
9,622
869,22
629,33
57,35
284,35
1442,57
57,1442
57,2766
2127,135
135,2127
7603,211
546,9
735,11
546,7603
1478,9
300,9
9,300
735,33
33,735
219,135
135,219
1478,219
219,1478
219,2686
202,9
9,202
1478,40
40,1478
384,77
77,384
7387,9
9,219
9,1478
9,7550
57,160
57,1135
239,665
7550,7387
7387,7550
135,11
135,545
7603,546
219,9
9,1725
211,17
219,17
17,219
304,101
219,1711
304,3516
1711,729
729,1711
9,1726
11,735
11,135
1711,219
389,235
2769,1726
1726,2769
1,2127
467,9
9,546
9,467
543,18
18,543
98,940
665,239
630,300
1726,733
733,1726
33,629
389,469
7603,939
9,513
1283,1
1,1283
389,2
1283,9
9,1283
1136,33
33,1136
37,479
389,57
389,379
389,439
389,1077
389,630
16,1286
21,17
17,21
1283,33
33,1283
1136,97
97,1136
1136,1
1,1136
175,9
9,113
9,175
11,942
113,130
1136,175
175,1136
2123,389
389,7400
389,2123
4,74
632,9
9,97
9,632
1641,1240
1240,1641
175,1
1,175
9,35
9,2124
18,1442
437,35
1022,78
78,1022
1,2771
854,9
681,11
681,7564
7603,7424
2128,9
9,2128
9,7564
284,45
45,284
1283,586
586,1283
1476,9
9,98
9,683
1243,40
40,1243
42,1
1,75
2770,9
284,9
9,284
9,2770
188,17
17,188
683,22
284,22
22,384
26,1137
943,188
188,943
683,211
211,683
196,9
9,1470
9,196
1137,26
26,35
683,1
733,9
9,733
122,17
17,122
272,20
2773,22
22,2773
315,75
75,315
733,122
122,733
2768,284
2128,284
284,2128
284,2768
2129,1
1,2129
2129,10
10,2129
437,18
18,437
22,101
437,57
122,2774
272,188
1,2772
9,315
681,15
15,681
315,17
17,315
681,22
39,22
2768,72
17,9
315,9
683,9
9,234
942,11
7563,11
11,7563
7563,22
22,683
1,683
4,9
9,2777
2778,10
10,2778
211,15
15,211
2776,681
681,2776
15,1
1,15
1,2775
1,346
933,22
22,681
22,933
681,7603
871,17
17,871
1638,22
22,1638
7603,146
146,7603
1282,255
255,1282
1287,9
9,1287
274,15
15,274
7565,18
7565,22
7565,98
1727,255
255,1727
7565,683
2529,795
7565,944
944,7565
2779,1
305,1
944,1
1,944
1,305
1,2779
18,2690
632,44
44,1729
44,632
346,57
872,57
57,304
57,346
57,872
346,942
2780,1
1,2780
18,7565
1729,44
346,304
304,346
944,305
305,944
2781,9
9,2781
121,18
18,872
18,121
212,35
304,57
7565,346
871,2
2,871
9,681
26,22
22,1138
683,26
315,26
942,26
943,26
26,683
26,943
683,7565
17,15
305,26
26,305
615,67
67,615
75,1
1,587
1,2783
587,2
2,587
1714,9
681,9
193,26
26,193
942,232
232,274
587,305
22,1
587,1
1,22
346,9
9,15
9,346
17,211
2690,18
505,26
26,505
346,305
305,346
942,346
346,7565
7603,505
505,7603
7603,587
1,2786
1,2784
2,9
40,98
108,546
7603,255
255,7603
7603,256
7603,305
1022,305
305,7603
1281,571
571,1281
942,871
871,942
7603,1
1,7603
18,7603
346,22
22,346
98,40
346,256
256,346
305,2785
305,587
2123,869
869,2123
7603,1022
1022,7603
7603,1709
1709,7603
2784,1
98,9
409,9
203,22
45,26
26,45
305,33
33,305
255,97
97,255
409,255
255,409
2130,409
409,2130
683,4
4,683
67,22
22,67
2790,256
256,2790
7603,2789
175,2
270,2
2,270
2,175
4888,35
57,1728
854,97
97,854
467,122
122,467
270,7455
304,7603
122,14
14,944
14,122
1728,57
1730,67
67,1730
2790,2788
11,2791
944,14
7565,14
14,7565
304,15
40,22
22,40
1727,232
232,1727
2792,256
256,2792
305,1022
7565,1023
1023,7565
7603,1479
1479,7603
2498,1
1,2498
681,2
2,681
1731,14
14,1731
942,17
360,17
17,942
17,360
22,39
7565,2132
2132,7565
943,9
9,943
2135,14
14,2135
57,18
7565,51
588,51
51,588
57,630
57,389
1436,1
1,1436
2796,14
14,2796
14,2134
51,2133
2131,1479
1479,2131
22,1023
1427,26
1,2793
1,1288
2777,9
57,256
154,9
9,154
256,57
1288,1
1139,9
9,1023
9,1139
203,11
2138,14
2136,14
1139,14
939,14
14,2138
14,2136
14,1139
14,939
78,17
17,2797
17,78
1023,22
1139,33
33,1139
409,2138
1,2795
113,9
9,854
14,1289
2798,51
51,2798
2137,57
57,2137
1288,67
67,1288
304,2799
7455,4910
2795,1
1290,1
9,67
1288,14
14,1288
1290,42
42,1290
2800,67
67,2800
2799,304
1023,9
17,11
11,4910
630,57
1290,67
67,1290
1290,78
78,1290
1290,14
14,1290
1603,67
67,1603
7565,122
1970,409
7603,409
409,1970
409,7603
51,35
255,40
51,40
40,255
40,51
1,736
4,251
9,40
2802,11
945,14
14,945
346,35
7526,42
42,7526
2802,51
51,2802
256,236
236,256
284,7372
304,945
945,1479
1,2801
1,2136
37,9
9,37
7526,78
945,304
2801,1
14,1481
14,588
146,33
33,146
1,38
9,47
2804,14
14,2804
1732,17
17,1732
272,47
51,47
47,51
57,1689
2805,117
117,2805
1732,135
1970,256
943,256
256,1970
256,943
7603,588
1724,1
1,1724
40,9
316,14
14,316
14,42
1689,35
1689,57
1128,1
1,1128
33,9
2124,9
37,14
2124,14
2142,14
14,2124
14,37
14,2142
65,17
2143,17
17,65
17,107
17,2143
1128,26
409,26
33,26
26,1128
65,51
2143,51
409,51
51,2143
51,409
1128,409
409,1481
409,1128
17,2
14,1128
51,672
107,1420
1128,7603
65,4
4,65
1136,9
9,2145
9,1136
18,2803
1481,409
1136,516
255,1
1,255
107,17
18,38
516,65
65,516
7603,2145
2145,7603
2145,9
1289,14
42,14
2144,14
14,2144
256,18
18,736
145,51
1480,57
145,65
65,145
79,67
67,79
67,316
107,317
2806,1
1,2806
9,1286
2146,14
14,2146
2803,18
271,40
40,271
256,42
42,256
255,67
211,67
67,255
67,211
4934,156
4934,211
211,1286
211,4934
75,14
14,75
2809,33
33,2809
2140,40
40,2140
51,65
317,107
1291,516
516,1291
108,2
2,108
108,9
1734,9
9,108
9,1734
1128,14
108,20
22,284
26,547
57,1480
57,1733
135,547
249,193
193,249
516,547
2146,547
1,2144
4,35
9,193
9,51
51,17
17,51
1733,57
1,2808
40,2
4934,9
9,4934
664,14
65,14
14,664
14,407
2150,33
33,2150
484,188
188,484
4934,256
256,4934
4934,2811
1724,14
1256,14
586,14
14,65
14,1724
14,1256
14,586
77,24
24,77
2150,51
2151,51
51,345
51,2150
51,2151
77,4934
1256,873
943,2149
2811,4934
1,2149
305,9
1709,9
9,1709
9,305
18,256
45,21
2147,24
24,2147
2149,35
113,65
255,65
65,113
65,255
4934,77
2149,943
2808,1
20,11
11,20
1024,14
588,14
1137,14
1734,14
14,1024
14,1137
14,1734
14,2812
22,203
108,1292
75,2
2,75
561,4
4,561
9,156
9,1292
67,14
14,67
211,21
77,65
65,77
316,67
681,304
304,681
1,2152
211,1292
482,14
14,482
14,545
113,17
17,113
156,51
51,156
57,874
1483,1
1,1482
1,1483
156,4
4,156
51,14
33,14
113,14
1483,14
14,51
14,33
14,113
14,1483
255,35
256,65
65,256
193,107
736,1
1482,1
197,9
2727,9
51,9
9,197
9,7388
9,2727
11,14
40,14
146,14
1482,14
14,47
14,40
14,146
14,4057
14,2813
14,1482
7565,140
140,7565
2156,156
156,2156
443,7387
1025,1
1,1025
39,9
2479,9
9,2479
1730,14
1293,14
1737,14
14,1730
14,1293
14,1737
588,24
24,588
2807,35
100,547
217,272
409,797
1737,547
547,1737
2148,14
542,14
1025,14
14,2148
14,542
14,1025
197,17
17,197
117,18
18,294
18,160
1025,37
37,1025
38,1483
51,157
57,294
2148,117
117,2148
1736,1
1,796
1,1736
1,2810
14,11
871,11
2157,14
14,2157
14,38
1483,38
7456,38
38,1482
51,45
45,51
157,51
157,7603
479,256
256,479
796,547
547,1294
547,796
7388,871
871,7388
1483,1482
1482,1483
193,11
11,193
14,22
97,17
17,97
589,157
157,589
547,193
1294,547
1484,9
142,9
9,1484
9,142
142,26
26,142
777,42
315,42
42,777
42,315
345,51
157,142
777,255
255,777
777,547
547,777
1736,589
589,1736
796,14
14,277
1292,108
157,156
156,157
156,1025
1484,547
547,1484
2814,1
1,2814
197,14
1481,14
14,197
14,871
17,1735
1294,26
39,26
26,1294
2815,157
157,2815
77,4
11,156
97,14
77,14
142,14
14,97
14,77
14,142
193,17
142,17
17,193
17,142
75,37
37,75
211,51
51,211
67,1289
160,294
1139,4
4,1139
2819,9
9,2819
777,10
10,777
2818,14
14,2818
2817,22
22,2817
777,26
26,777
57,38
38,57
1139,211
211,1139
232,7565
14,107
277,17
17,277
1736,22
22,1736
316,24
24,316
1484,51
51,1484
57,361
65,2159
777,77
77,777
2158,1026
156,22
1736,31
1691,385
1737,4
4,1737
2159,22
22,2159
22,156
1289,67
2785,305
1139,360
360,1139
2821,1484
1484,2821
2820,1
1,2820
60,2
585,2
547,9
9,547
60,14
14,60
934,17
2821,17
17,934
17,2821
135,67
67,135
156,4934
1292,203
203,1292
232,215
215,232
585,547
547,585
9,2139
11,1292
2139,18
51,22
217,1292
2139,1292
2,31
70,33
33,70
947,38
117,38
38,947
38,117
38,2139
156,44
44,156
1292,272
945,513
156,1
1,156
1,2632
11,211
11,316
107,14
50,14
14,50
2139,38
1482,38
45,1076
2118,57
1482,60
632,78
78,632
211,156
2824,156
156,211
156,2824
249,235
402,235
235,249
402,483
316,9
9,316
484,14
100,14
2825,14
14,100
14,2825
78,7526
1738,122
122,1738
7565,232
1,2823
47,4
4,47
1735,17
685,22
7565,70
97,4
193,51
107,193
685,140
140,685
7388,257
1295,257
1077,257
257,1295
257,1077
2829,294
294,2829
1297,1008
1008,1297
1,1295
4,97
1295,22
22,1295
51,42
42,51
316,7603
7603,685
685,7603
42,9
9,42
11,65
14,484
255,22
1258,22
22,255
22,2745
22,1258
1258,65
65,1258
2832,409
409,2832
948,685
685,948
2823,1
1,2830
361,14
14,361
361,38
38,361
44,39
947,256
256,947
2834,316
316,2834
1287,409
409,1287
67,2
2,67
871,9
9,22
9,65
9,122
871,14
38,7454
51,7526
796,117
272,142
871,7603
4,1295
443,14
14,1027
257,22
22,949
38,1289
38,2807
7603,796
796,7603
133,6
6,133
45,9
256,38
45,681
135,133
133,135
256,156
156,256
409,2835
1740,588
588,1740
409,11
31,14
14,31
14,443
57,793
2164,409
409,2164
1,2163
1027,14
2166,1
1,2166
121,2
2,121
548,14
14,548
589,22
22,589
22,685
589,26
1289,38
38,256
2160,57
91,194
632,256
256,632
2836,793
793,2836
7603,2828
2828,7603
1487,2
2,1487
203,17
17,203
7603,21
21,7603
57,50
793,57
57,2160
57,117
203,70
70,203
346,117
316,2166
346,2816
2161,947
947,2161
2149,1
14,796
14,24
38,20
20,38
272,39
256,67
67,256
203,133
133,203
272,7603
2826,1
1,2837
1,517
1,2826
70,17
17,483
17,70
20,45
20,60
26,589
75,51
51,67
51,75
2816,64
360,67
67,360
133,7415
485,256
256,485
443,517
4,21
256,9
146,9
9,256
9,146
22,11
2168,11
11,2168
211,70
485,149
149,485
485,187
187,485
193,517
294,2827
4,1025
1487,9
9,1487
135,17
17,135
65,20
485,26
26,485
50,57
1025,117
117,1025
156,485
2169,409
409,2169
485,7331
2789,7603
1,2167
22,117
485,32
32,2132
32,485
156,70
70,156
255,142
142,255
2168,146
146,2168
256,672
5029,7564
2167,1
2,15
97,9
75,15
15,75
65,33
33,65
66,42
117,57
1742,57
194,91
194,117
117,194
194,129
187,147
1715,194
194,712
194,1715
75,9
156,9
9,75
1487,11
485,24
24,485
485,28
28,485
38,2162
211,2
2,211
20,1301
1301,22
22,1301
2162,38
232,70
70,232
2838,121
121,2838
371,361
371,672
2,562
2,2839
588,7603
66,20
7457,26
632,26
26,632
796,32
232,35
256,60
65,66
371,51
51,371
588,65
65,588
738,66
66,738
2163,69
156,69
738,69
69,2163
69,156
69,738
156,1277
588,170
170,588
738,613
613,738
946,738
738,946
65,9
40,21
548,35
66,100
686,69
7592,69
939,69
1137,170
170,1137
11,7592
135,22
38,64
40,316
7592,51
51,7592
66,1646
69,686
69,7592
1743,108
108,1743
211,7592
256,7592
1303,316
7592,1646
21,9
316,11
69,33
33,69
2840,38
38,2840
316,40
316,97
97,316
117,346
2165,121
121,2165
589,133
946,142
142,946
316,1303
316,1296
316,365
316,7592
1026,7388
1026,2158
17,38
1731,24
24,1731
121,38
38,121
2170,121
1304,17
17,101
17,1304
51,796
159,67
67,159
1302,69
69,2171
69,2121
133,101
121,2170
946,146
146,946
370,170
2154,589
589,2154
1304,943
943,1304
1743,9
11,17
2171,22
22,2171
2841,38
38,2841
2171,69
2842,108
108,2842
482,170
170,482
585,798
7603,2172
2172,7603
1,1302
589,9
9,589
20,159
159,22
22,159
38,793
38,7456
40,256
51,133
60,518
133,64
64,133
588,67
67,588
232,69
69,232
69,346
346,70
70,98
133,589
796,588
588,796
1304,798
946,798
100,11
11,100
1485,69
69,1485
1140,70
256,75
75,256
798,108
108,798
108,1744
256,121
256,175
175,256
632,1485
7603,1140
1140,7603
22,1744
159,37
793,38
133,51
70,65
159,66
66,159
197,7603
798,232
232,798
798,7550
946,1746
1293,1745
9,17
69,11
1300,17
17,1300
60,256
1449,66
1300,66
98,66
66,98
66,1449
66,1300
69,67
634,67
67,70
67,69
67,634
2169,69
2153,69
256,69
69,2169
69,2153
69,256
121,256
256,1739
37,159
453,69
75,70
70,75
440,110
440,514
798,686
2174,798
798,2174
2173,1
1,2173
1,2844
634,11
1305,18
18,1305
44,22
69,453
950,453
453,950
2844,1
21,946
22,35
2844,102
1739,256
2844,798
347,1
798,2
798,17
585,21
21,1307
21,585
159,69
108,70
2175,70
70,2175
2175,108
108,2175
7579,160
160,7579
485,232
232,485
485,347
798,347
347,485
347,798
634,1747
798,946
1741,946
946,1741
1745,1293
370,1
2846,1
1,2846
2,70
17,133
42,66
146,69
70,69
69,939
69,146
69,70
370,102
102,370
2176,108
108,2176
2176,1
1,347
9,548
798,21
21,798
1141,38
38,1141
2176,69
7603,100
1488,347
347,1488
513,945
7603,548
798,588
588,798
1741,798
798,1741
1295,4
513,9
211,24
24,211
70,51
51,70
7579,57
513,66
235,69
2847,69
69,235
69,2847
371,70
70,371
133,83
97,1488
1029,798
798,1029
2845,1
1,2845
11,799
69,117
117,70
70,117
277,78
78,277
9,1
1,9
1,1029
1,2176
146,2
277,2
2,146
1458,9
9,1458
75,26
26,75
370,51
51,370
55,625
69,142
142,70
1458,83
1488,97
1272,133
371,133
133,371
133,1272
142,272
1488,370
370,1488
1272,371
371,1272
1458,2141
1295,1
1746,17
17,1746
613,26
145,26
83,51
51,1140
1715,77
798,78
78,798
613,133
133,613
193,4057
193,7388
277,272
1458,347
347,1458
2849,798
798,2849
1746,946
951,1
1029,1
1,951
117,2
2,117
1749,69
2850,69
7550,69
69,1749
69,2850
69,7550
277,70
7375,277
277,7375
317,951
1458,1
1,2848
1,1458
799,11
211,20
20,145
20,211
21,1297
277,26
26,277
57,1742
57,7579
133,66
97,66
66,133
66,97
277,69
69,277
1488,117
117,1488
117,798
799,133
133,799
7577,193
193,7577
194,798
7375,255
255,7375
798,264
7375,501
506,7375
7375,546
7577,687
687,7577
798,1297
798,11
20,108
2853,38
38,2853
42,7603
1077,51
51,1077
83,66
66,83
7375,384
798,513
513,798
7375,2652
2652,7375
1,1749
17,66
386,26
26,386
2594,66
66,2594
142,135
277,135
135,142
2848,1
32,9
9,32
51,39
409,66
2856,66
66,409
66,2856
110,67
67,110
1308,70
70,1308
133,75
75,133
110,440
133,266
409,347
347,409
66,9
9,66
9,272
9,165
9,2141
15,37
20,17
799,17
17,272
17,799
21,100
798,26
26,933
26,133
26,798
798,32
2851,66
66,2851
83,133
370,117
798,117
232,121
121,2855
121,232
266,133
157,933
159,2
9,2
37,15
157,26
1458,26
26,1138
26,1030
67,51
55,272
274,232
939,347
347,939
951,798
798,951
939,7603
1750,1
1,1750
51,687
361,60
60,361
121,633
257,133
193,150
150,193
159,1140
232,211
361,371
2860,738
738,2860
1030,798
798,1030
361,4
4,361
9,24
11,1030
20,272
50,1751
2861,69
69,2861
211,272
1142,913
1142,1141
1141,1142
2146,1289
1289,2146
1307,10
66,10
10,1307
10,66
1030,11
91,15
133,15
15,91
2855,121
798,133
272,170
7577,197
197,7577
7577,347
1749,347
347,7577
347,1749
513,1751
7577,1030
1030,7577
2,21
20,9
67,9
9,26
272,15
22,170
157,55
2854,55
55,157
55,2854
549,60
60,549
60,7564
2863,69
69,2863
549,7603
35,1
1,35
7577,2
83,2
83,9
2179,10
10,2179
11,133
11,1748
29,15
15,29
44,74
69,1748
2862,121
472,121
121,472
121,2862
686,170
170,686
1309,1
1,2858
1,2177
2,83
1731,7
7,1731
9,83
2179,11
11,2180
67,15
15,67
686,17
17,686
1309,26
26,1309
55,688
2864,121
121,2864
7577,135
688,143
2865,11
11,274
11,2865
688,55
110,518
688,133
142,133
133,688
133,142
159,143
143,688
143,159
1030,424
424,1030
17,1
518,14
1489,17
17,20
17,1489
1489,38
38,1489
360,107
107,360
518,110
145,737
1489,211
211,1489
211,232
345,1744
1027,410
486,410
410,1027
9,687
51,15
117,796
7577,2174
2174,7577
2,264
2,97
798,10
20,176
44,24
24,44
176,60
60,176
176,99
1143,211
211,1143
410,486
7562,1143
2866,7
7,2866
187,10
10,187
145,11
15,51
549,17
17,39
17,549
17,1490
185,55
55,185
549,107
2179,170
389,277
277,389
360,7388
15,438
362,17
17,1305
17,362
33,7387
38,1305
1140,50
211,98
98,211
737,145
170,2179
737,518
1486,798
798,1486
1475,2
1490,17
55,26
26,55
70,7387
370,305
305,370
2867,798
798,2867
347,21
21,347
70,211
83,255
211,631
534,2859
1140,798
7573,798
798,1140
272,2
272,11
11,277
11,7573
1305,17
482,33
33,482
1305,38
7573,51
51,7573
60,7573
255,75
75,255
798,255
255,798
1753,798
798,1753
2181,1
1,2181
2,133
4,2868
9,7387
11,1311
257,50
50,257
277,52
52,277
686,66
66,686
257,69
69,257
277,146
146,277
277,2181
7565,591
591,7565
39,2
211,9
9,133
9,7534
69,10
10,69
1311,11
39,17
51,21
7499,50
52,50
50,7603
50,2182
50,7499
1287,51
51,98
51,1287
875,55
55,875
272,133
133,272
798,197
197,798
272,277
272,7534
277,1142
1912,474
474,1912
7375,506
2871,798
798,2871
2870,1
1,2870
1,1309
1282,17
17,1282
52,39
39,51
39,2873
39,52
2872,55
55,2872
857,69
69,2183
69,857
361,107
687,211
211,7603
211,687
798,371
371,798
1312,798
798,1312
39,11
739,11
11,739
15,7577
69,26
26,69
7499,33
635,33
255,33
33,255
33,635
2184,60
60,2184
798,69
1144,69
266,69
69,1144
69,266
1740,255
255,1740
2183,798
857,798
2875,798
1144,798
798,2183
798,857
798,2875
798,1144
1,1491
2,47
11,4
4,11
185,9
9,107
255,17
17,255
1137,33
33,1754
33,1137
346,38
740,60
60,740
484,65
687,98
98,687
107,549
107,361
1285,143
143,1285
687,185
185,582
736,194
194,736
949,369
798,370
370,798
2877,739
1754,739
739,2877
739,1754
2186,798
1754,798
798,2186
1491,1
1754,11
11,1754
946,17
17,145
